mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_sn2_ficha_rfo_status _ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,total_sn2_sn1,total_vulnerabilidades_high,total_lineas_codigo,total_vulnerabilidades_high_mes_ant,total_lineas_codigo_mes_ant
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,340,NET,3,2,3,3,19,24,1,3,0,"3,400,549",0,"3,395,736"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,341,OFICINA,10,10,10,10,21,21,7,8,0,"948,316",0,"1,008,754"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,343,MOVIL RETAIL,1,1,1,1,71,72,0,1,0,"90,769",0,"90,510"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4010,FRAUDE,1,1,1,1,0,0,0,0,0,"32,261",0,"17,931"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,8,8,1,2,0,"140,874",0,"134,236"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,1,2,10,10,1,1,0,"12,266",0,"12,266"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,5088,ANTIFRAUDE,6,6,6,6,7,7,4,4,77,"3,136,291",47,"2,322,800"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SALESFORCE,6371,SALESFORCE,6,6,6,6,0,0,1,2,0,"106,550",0,"106,541"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,0,1,2,0,"145,845",0,"62,835"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,0,1,3,0,"110,292",0,"110,085"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6650,SEGUROS PROCESOS,6,6,6,6,0,0,3,4,0,"15,546",0,"15,224"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6651,SEGUROS FINANCIERO,4,4,4,4,0,0,0,0,0,"4,772",0,"4,772"
03/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6652,BUSINESS CORE,4,3,3,4,0,0,0,3,"1,044","1,853,770","1,450","1,837,575"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,260,DIGITAL SIGNING,1,0,1,1,7,7,1,1,0,"26,595",0,"35,965"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,261,ALERTAS FX,1,1,1,1,0,0,0.5,1,0,"17,767",0,"12,555"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,4958,FACTORIA ENTERPRISE CLIENTS AMERICA,0,0,1,1,6,6,0.5,1,0,"19,198",0,"12,270"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,DIGITAL CHANNELS,388,PLATAFORMA SENDA,0,0,2,2,46,46,0,1,2,"2,918,460",2,"2,703,756"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,DIGITAL CHANNELS,389,PLATAFORMA GEMA,0,0,1,1,27,27,1,1,0,"1,393,533",0,"1,228,401"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,EMBEDDED FINANCE,390,PLATAFORMA API CHANNEL,0,0,1,1,16,16,0,1,0,"251,144",0,"229,117"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,344,PIVOT NET,4,4,4,4,26,27,2,3,791,"5,354,856",370,"3,349,969"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,348,INFRAESTRUCTURA MULTICANAL ALPHA,15,15,15,15,13,13,4,4,4,"357,705",4,"297,991"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,4779,GLOBAL CHANNELS,2,2,2,2,13,13,1,1,0,"79,800",0,"76,633"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,0,0,1,1,9,9,1,1,0,"193,228",0,"177,310"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,98,FINANCIACION ESPECIALIZADA,0,0,0,1,0,0,0,1,0,"1,732",0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,388,PLATAFORMA SENDA,0,0,3,4,26,26,4,4,0,"30,601",0,"29,483"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,3,3,1,1,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,7429,HERRAMIENTAS SPARK,0,0,0,1,0,0,1,1,0,"53,410",0,"53,025"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - GROWTH,7395,CREDIT EXPERIENCE,0,0,0,1,0,0,1,1,0,"15,387",0,"2,098"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - INFRA MULTICANAL,134,INFRA MULTICANAL EMPRESAS,0,0,6,6,9,9,3,6,470,"7,229,698",408,"6,263,525"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - INFRA MULTICANAL,7210,PRODUCTIVIDAD Y DEVOPS,0,0,0,1,0,0,0,1,0,"62,774",0,"52,027"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,344,PIVOT NET,2,2,2,2,5,5,1.5,2,0,"719,388",0,"16,712"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,345,PIVOT CONNECT,1,1,1,1,40,40,1,1,0,"470,719",0,"410,167"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,348,INFRAESTRUCTURA MULTICANAL ALPHA,4,4,6,6,0,0,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,6335,INTERNATIONAL CROSSBORDER COORDINATION TOOL,1,1,1,1,0,0,0,1,0,"238,853",0,"179,430"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,6762,FX SMART HEDGING,0,0,1,1,0,0,0,1,0,"107,350",0,"105,974"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,7135,PIVOT DATA,0,0,1,1,0,0,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,0,1,0,0,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,7424,BBVA CONNECTA,0,0,0,1,0,0,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,259,SERVICE BANKERS'S TOOLS - DWP,1,1,2,2,2,2,0.5,1,2,"1,039,837",0,"1,040,083"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,4961,GESTOR DE INTERVINIENTES,1,1,1,1,0,0,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,SUSTAINABILITY,388,PLATAFORMA SENDA,0,0,1,1,9,9,1,1,0,"94,275",0,"61,564"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,DOMESTIC TREASURY MANAGEMENT,349,PLATAFORMA ETPB,0,0,1,1,72,73,1,1,0,"1,544,860",0,"1,195,735"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,345,PIVOT CONNECT,1,1,1,1,0,0,0,0,0,"23,095",0,"14,545"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,4779,GLOBAL CHANNELS,1,1,0,0,13,13,1,1,0,"29,863",0,"16,621"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,LIQUIDITY MANAGEMENT,345,PIVOT CONNECT,2,1,2,2,36,36,2,2,0,"1,481,510",0,"686,139"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,346,PIVOT - COMMERCIAL CARD,1,1,1,1,15,15,0,1,0,"760,808",0,"765,881"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,347,PIVOT - GLOBAL SUPPLY CHAIN FINANCE,0,0,1,1,8,8,0,1,0,"9,143",0,"8,964"
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,6141,PIVOT - VIRTUAL ACCOUNTS,1,1,1,1,21,21,1,1,0,"66,750",0,"61,065"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,400,CS INGESTAS,2,2,4,4,242,246,2,4,8,"892,785",17,"1,072,775"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,401,HERRAMIENTAS DATA,6,6,6,6,63,71,4,6,515,"4,957,281",538,"3,833,840"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,402,"T&C, CROSS Y ENGINEERING INGESTAS",1,1,1,1,92,105,0,1,0,"784,378",0,"743,391"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,403,VISUAL CLIENT,1,1,1,1,0,0,0,1,0,"136,724",0,"136,724"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,404,DE PLATAFORMA INFORMACIONAL HOLDING (HIS Y MAESTROS),1,1,1,1,5,5,0,0,0,"112,683",0,"112,683"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,405,DATAHUB R&F,3,3,1,3,282,287,2,3,0,"1,737,725",0,"1,654,581"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,406,GDH ALPHA,1,1,1,1,37,39,0,1,0,"1,228,496",0,"1,154,940"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,5504,DQ HOLDING,1,1,1,1,0,0,0,1,0,"17,319",0,"17,085"
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,6136,DEVOPS - CI/CD,1,1,0,1,0,0,0,1,0,"91,629",0,"79,826"
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,392,TERADATA SYSTEMS,1,1,1,1,45,45,0,1,183,"1,296,033",183,"1,268,852"
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5709,RIESGOS & FINANZAS,3,3,2,3,170,171,1.5,2,33,"3,308,082",159,"3,287,710"
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5710,CS & SOSTENIBILIDAD,4,4,4,4,202,202,3,4,2,"6,242,916",2,"6,218,022"
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5711,CROSS SYSTEM,1,1,1,1,223,225,0,1,3,"782,991",3,"776,170"
03/25/2025,ESPANA,DATA ENGINEERING,DATA MODELLING,5713,SDM,2,2,2,2,282,293,0,2,0,"450,335",0,"437,442"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,52,CLIENTS REGULATORY COMPLIANCE,3,3,3,3,18,19,3,3,0,"1,029,875",0,"1,018,078"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,71,BACKEND,3,0,3,3,43,43,1,3,17,"1,672,595",19,"1,666,137"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,157,CLIENTS,3,3,2,3,37,37,0,2,0,"70,541",0,"70,107"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,431,ALPHA CORE PLATFORM,4,3,2,3,20,20,1,2,0,"40,546",0,"40,130"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,53,CONSUMER FINANCE,1,1,1,1,20,24,1,1,216,"1,471,704",216,"1,413,440"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,266,CONSUMER FINANCE CHANNEL,4,4,4,4,34,38,2,3,138,"2,180,905",187,"2,136,237"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,267,COBRANDED,4,4,2,4,18,24,2,4,133,"1,826,781",135,"1,822,934"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,268,RED DE AGENTES,1,1,1,1,10,12,1,1,0,"1,143,233",0,"1,135,907"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,425,"VALORES, FONDOS INTERNACIONALES, DEPOSITARIA Y ACCIONISTAS",13,13,12,12,128,132,3.5,9,"1,140","4,475,268","1,280","3,890,992"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,426,MMPP,12,11,11,11,98,103,7.5,10,139,"2,472,751",139,"2,465,775"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,427,PASIVO,10,10,10,10,53,60,7,8,0,"654,660",0,"625,115"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,428,VENTA DE CARTERAS,1,1,1,1,21,31,1,1,0,"27,479",0,"26,741"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,429,SERVICIOS BANCARIOS (COBROS Y PAGOS),14,13,13,14,96,99,7,14,392,"89,710,584",396,"89,493,505"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,430,FINANCIACION,9,9,9,9,71,76,8,9,24,"1,407,786",13,"1,399,843"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,128,CCS PRICING,4,4,4,4,26,27,3,3,0,"353,010",0,"351,712"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,129,TRANSFORMACION DE OPERACIONES,8,8,8,8,19,31,2,6,404,"3,788,517",440,"3,743,620"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,130,INFRAESTRUCTURA OPERACIONAL,4,4,4,4,26,31,1.5,4,0,"415,043",0,"409,593"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,131,CONTRATACION,4,3,4,4,89,102,4,4,425,"8,045,187",387,"7,949,658"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,132,"DOC, TTGG, LIQUIDACION",3,2,3,3,61,64,1.5,3,0,"400,932",0,"445,451"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,133,MODELO DE DIRECCION Y GESTION,5,5,4,5,20,21,4,4,6,"449,884",6,"449,259"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,4,RIESGOS DE CREDITO,8,8,6,6,119,122,9,9,8,"2,948,838",2,"1,664,088"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,319,GESTION RECUPERATORIA Y CONTROL INTERNA,3,3,3,3,32,32,2,3,1,"1,710,221",244,"1,684,186"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,320,T&C Y COMUNICACIONES,4,3,1,1,11,11,4,4,"1,796","3,645,530",970,"2,581,268"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,321,REPORTING NORMATIVO,6,6,6,7,74,79,4,5,"1,023","8,539,610","1,018","7,999,049"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,322,IMPAGO Y COBERTURAS,8,8,7,7,57,62,6,7,50,"1,461,203",50,"1,454,973"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,323,CONTABILIDAD Y REAL ESTATE,4,4,4,4,10,10,4,4,82,"1,226,608",82,"1,225,405"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,324,SSJJ Y OTROS,4,3,1,3,9,9,1,1,0,"343,600",0,"342,148"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,96,ENTERPRISE CLIENTS OPERATIONS,9,9,9,9,19,24,3,7,99,"3,798,847",107,"3,718,540"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,98,FINANCIACION ESPECIALIZADA,4,4,4,4,35,38,2.5,4,82,"1,798,434",82,"1,783,242"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,100,ENTERPRISES CHANNEL,5,5,5,5,77,86,3,5,"2,912","27,780,216","3,192","26,178,828"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,4739,ENTERPRISE MXM,2,2,2,2,7,8,2,2,9,"383,469",0,"177,310"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,5938,COMEX,2,0,2,2,12,13,1,2,51,"1,989,224",51,"1,986,317"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,6169,ENTERPRISE MOBILE CHANNEL,1,1,1,1,23,31,0,1,6,"5,256,108",6,"5,250,051"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,300,INSURANCE - POSTVENTA,2,2,2,2,17,18,1,2,0,"44,741",0,"43,815"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,301,INSURANCE - AHORRO Y PREVISION,5,5,5,5,20,20,4,4,9,"1,213,178",9,"1,213,058"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,302,INSURANCE - FINANCIERO ACTUARIAL,4,4,3,3,4,4,4,4,0,"72,649",0,"71,543"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,303,INSURANCE - DISTRIBUCION,1,1,1,1,33,35,1,1,0,"8,427,094",0,"5,127,775"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,304,INSURANCE - BACKOFFICE Y DATA,3,1,3,3,34,34,1.5,3,0,"2,983,403",0,"4,768,683"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,307,ASSET MANAGEMENT - MIDDLE OFFICE,4,4,2,2,6,6,2,3,5,"314,373",5,"314,373"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,308,ASSET MANAGEMENT - INFORMACIONAL & WEBS,5,4,5,5,40,43,3,5,"2,281","7,836,565","2,008","7,543,100"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,310,ASSET MANAGEMENT - FRONT OFFICE,3,3,3,3,1,2,1,3,621,"2,182,710",36,"2,182,626"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,32,32,0.5,2,471,"1,619,440",471,"1,615,752"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,48,49,0.5,1,0,"109,642",0,"107,077"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,79,MOBILE CHANNEL,3,3,3,3,133,144,2,3,0,"1,724,154",0,"1,662,765"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,89,ATM,2,2,2,2,2,2,0,1,0,"6,922,645",0,"6,922,096"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,93,WEB CHANNEL,7,5,6,7,80,93,4,6,421,"4,390,000",434,"4,286,129"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,181,CONTACT CENTER,5,5,4,4,11,12,5,5,90,"3,607,431",203,"3,638,198"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,281,PRIVATE BANKING,6,6,6,6,24,24,4.5,6,0,"688,530",0,"652,296"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,327,RETAIL DIGITAL SERVICES,12,12,12,12,8,8,11,11,0,"1,296,276",7,"1,296,460"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,328,BRANCH CHANNEL,7,6,4,4,28,32,1,7,"3,349","46,835,974","3,834","47,977,628"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,329,OPEN BANKING,1,1,1,1,15,15,1,1,0,"6,243",0,"5,546"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,330,OPERATIONAL CRM,6,6,4,4,37,38,5,5,424,"1,275,198",427,"1,251,414"
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,331,DIGITAL MARKETING,2,2,0,0,36,37,1,2,2,"691,877",2,"684,270"
03/25/2025,GSD,GSD,ALPHA,4621,CATALOGOS,0,0,2,2,1,1,1,2,0,"349,877",0,"259,737"
03/25/2025,GSD,GSD,ALPHA,4622,FIRMA,0,0,1,1,0,0,0.5,1,0,"150,220",0,"134,536"
03/25/2025,GSD,GSD,ALPHA,4623,INFRAESTRUCTURA MULTICANAL,0,0,5,5,19,21,2,5,0,"209,042",0,"96,137"
03/25/2025,GSD,GSD,ALPHA,4625,OPERATIONAL DATA INFRASTRUCTURE,2,0,3,6,22,29,2,4,0,"369,469",0,"324,414"
03/25/2025,GSD,GSD,ALPHA,4647,INFRAESTRUCTURA PERSONAS Y CONTRATOS,0,0,5,5,37,37,2.5,5,0,"439,043",0,"200,199"
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,3,3,4,4,0,0,3,3,151,"3,827,337",128,"1,799,140"
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6091,IAGEN SDLC,2,1,1,2,0,1,0,1,0,"8,794",0,0
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6110,TESTING TOOLS,5,4,5,5,10,16,5,5,35,"1,380,084",18,"1,169,062"
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6124,UX & DESIGN,1,0,0,1,0,0,0,1,0,"171,940",0,0
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6136,DEVOPS - CI/CD,9,6,6,9,4,5,6,6,9,"2,706,011",338,"23,052,272"
03/25/2025,GSD,GSD,PAYMENT,427,PASIVO,0,0,1,1,10,10,0,1,0,"10,263",0,"7,938"
03/25/2025,GSD,GSD,PAYMENT,430,FINANCIACION,0,0,1,1,9,9,0,0,0,0,0,"325,681"
03/25/2025,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,0,0,3,3,19,19,0,2,0,"271,312",0,"233,987"
03/25/2025,GSD,GSD,PAYMENT,4979,TRACKING PAYMENT,0,0,1,1,0,0,1,1,0,"5,673",0,"5,690"
03/25/2025,GSD,GSD,PAYMENT,5527,PAYMENT METHODS SYSTEM,0,0,1,1,46,47,0,1,0,"256,014",0,"238,460"
03/25/2025,GSD,GSD,SECURITY GSD,5222,S-SDLC PROCESSES GLOBAL,1,1,1,1,0,0,1,1,0,"139,601",0,"128,293"
03/25/2025,GSD,GSD,SW DEV TRANSF,6198,SOPORTE HELIX,0,0,0,0,0,0,0,0,0,0,0,0
03/25/2025,GSD,GSD,SW DEV TRANSF,238,SDLC PROCESSES GLOBAL,1,1,1,1,1,1,1,1,27,"254,153",24,"215,283"
03/25/2025,GSD,GSD,SW DEV TRANSF,6198,SOPORTE HELIX,0,0,0,0,0,0,0,0,0,0,0,0
03/25/2025,GSD,GSD,SW DEV TRANSF,6290,TRAINING - SERVICE FOR PRACTICE,1,0,0,1,0,0,0,1,0,"1,821",0,0
03/25/2025,I&O HUB AMERICA,R&IC,CFE,6151,SCREENING & TRANSACTION MONITORING AML,1,0,0,1,0,0,0,1,0,0,0,0
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,109,TRANSACTIONAL S&C,3,3,3,3,516,517,2.5,3,0,"1,231,724",0,"1,118,563"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,111,CLIENT SOLUTIONS,4,4,4,4,694,696,2,4,0,"1,760,811",0,"1,661,628"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,112,DATA BANKING,3,2,3,3,554,555,3,3,0,"1,103,566",0,"999,331"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,223,INFORMATIONAL,1,1,1,1,0,0,1,1,0,"6,386",0,"6,386"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,3560,OPERATIONAL ENTERPRISE,3,3,3,3,389,390,1,3,0,"2,682,752",1,"2,662,116"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,0,1,1,17,17,1,1,0,"129,819",0,"127,260"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB FINANZAS Y RIESGOS,113,DATA RISK,4,4,3,4,795,807,2,4,0,"2,258,447",78,"2,152,100"
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB FINANZAS Y RIESGOS,5552,DATA FINANCE,5,5,3,5,675,692,4,5,0,"1,318,271",0,"1,034,603"
