mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_fichas_rfo_ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,sn2_sn1_medidos,total_vulnerabilidades_high,total_lineas_codigo
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,344,PIVOT NET,4,4,4,4,26,27,2,3,791,5354856
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,348,INFRAESTRUCTURA MULTICANAL ALPHA,15,15,15,15,13,13,4,4,4,357705
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,4779,GLOBAL CHANNELS,2,2,2,2,13,13,1,1,0,79800
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,0,0,1,1,9,9,1,1,0,193228
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,98,FINANCIACION ESPECIALIZADA,0,0,0,1,0,0,0,1,0,1732
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,388,PLATAFORMA SENDA,0,0,3,4,26,26,4,4,0,30601
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,3,3,1,1,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - CANALES,7429,HERRAMIENTAS SPARK,0,0,0,1,0,0,1,1,0,53410
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - GROWTH,7395,CREDIT EXPERIENCE,0,0,0,1,0,0,1,1,0,15387
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - INFRA MULTICANAL,134,INFRA MULTICANAL EMPRESAS,0,0,6,6,9,9,3,6,470,7229698
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - INFRA MULTICANAL,7210,PRODUCTIVIDAD Y DEVOPS,0,0,0,1,0,0,0,1,0,62774
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,344,PIVOT NET,2,2,2,2,5,5,1.5,2,0,719388
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,345,PIVOT CONNECT,1,1,1,1,40,40,1,1,0,470719
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,348,INFRAESTRUCTURA MULTICANAL ALPHA,4,4,6,6,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,6335,INTERNATIONAL CROSSBORDER COORDINATION TOOL,1,1,1,1,0,0,0,1,0,238853
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,6762,FX SMART HEDGING,0,0,1,1,0,0,0,1,0,107350
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,7135,PIVOT DATA,0,0,1,1,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,0,1,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,ENTERPRISE,ENTERPRISE - SOLUCIONES CROSS BORDER,7424,BBVA CONNECTA,0,0,0,1,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,259,SERVICE BANKERS'S TOOLS - DWP,1,1,2,2,2,2,0.5,1,2,1039837
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,4961,GESTOR DE INTERVINIENTES,1,1,1,1,0,0,0,0,0,0
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,SUSTAINABILITY,388,PLATAFORMA SENDA,0,0,1,1,9,9,1,1,0,94275
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,DOMESTIC TREASURY MANAGEMENT,349,PLATAFORMA ETPB,0,0,1,1,72,73,1,1,0,1544860
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,345,PIVOT CONNECT,1,1,1,1,0,0,0,0,0,23095
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,4779,GLOBAL CHANNELS,1,1,0,0,13,13,1,1,0,29863
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,LIQUIDITY MANAGEMENT,345,PIVOT CONNECT,2,1,2,2,36,36,2,2,0,1481510
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,346,PIVOT - COMMERCIAL CARD,1,1,1,1,15,15,0,1,0,760808
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,347,PIVOT - GLOBAL SUPPLY CHAIN FINANCE,0,0,1,1,8,8,0,1,0,9143
03/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,6141,PIVOT - VIRTUAL ACCOUNTS,1,1,1,1,21,21,1,1,0,66750
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,400,CS INGESTAS,2,2,4,4,242,246,2,4,8,892785
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,401,HERRAMIENTAS DATA,6,6,6,6,63,71,4,6,515,4957281
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,402,"T&C, CROSS Y ENGINEERING INGESTAS",1,1,1,1,92,105,0,1,0,784378
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,403,VISUAL CLIENT,1,1,1,1,0,0,0,1,0,136724
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,404,DE PLATAFORMA INFORMACIONAL HOLDING (HIS Y MAESTROS),1,1,1,1,5,5,0,0,0,112683
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,405,DATAHUB R&F,3,3,1,3,282,287,2,3,0,1737725
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,406,GDH ALPHA,1,1,1,1,37,39,0,1,0,1228496
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,5504,DQ HOLDING,1,1,1,1,0,0,0,1,0,17319
03/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,6136,DEVOPS - CI/CD,1,1,0,1,0,0,0,1,0,91629
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,392,TERADATA SYSTEMS,1,1,1,1,45,45,0,1,183,1296033
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5709,RIESGOS & FINANZAS,3,3,2,3,170,171,1.5,2,33,3308082
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5710,CS & SOSTENIBILIDAD,4,4,4,4,202,202,3,4,2,6242916
03/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5711,CROSS SYSTEM,1,1,1,1,223,225,0,1,3,782991
03/25/2025,ESPANA,DATA ENGINEERING,DATA MODELLING,5713,SDM,2,2,2,2,282,293,0,2,0,450335
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,52,CLIENTS REGULATORY COMPLIANCE,3,3,3,3,18,19,3,3,0,1029875
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,71,BACKEND,3,0,3,3,43,43,1,3,17,1672595
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,157,CLIENTS,3,3,2,3,37,37,0,2,0,70541
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,431,ALPHA CORE PLATFORM,4,3,2,3,20,20,1,2,0,40546
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,53,CONSUMER FINANCE,1,1,1,1,20,24,1,1,216,1471704
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,266,CONSUMER FINANCE CHANNEL,4,4,4,4,34,38,2,3,138,2180905
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,267,COBRANDED,4,4,2,4,18,24,2,4,133,1826781
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,268,RED DE AGENTES,1,1,1,1,10,12,1,1,0,1143233
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,425,"VALORES, FONDOS INTERNACIONALES, DEPOSITARIA Y ACCIONISTAS",13,13,12,12,128,132,3.5,9,1140,4475268
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,426,MMPP,12,11,11,11,98,103,7.5,10,139,2472751
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,427,PASIVO,10,10,10,10,53,60,7,8,0,654660
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,428,VENTA DE CARTERAS,1,1,1,1,21,31,1,1,0,27479
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,429,SERVICIOS BANCARIOS (COBROS Y PAGOS),14,13,13,14,96,99,7,14,392,89710584
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,430,FINANCIACION,9,9,9,9,71,76,8,9,24,1407786
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,128,CCS PRICING,4,4,4,4,26,27,3,3,0,353010
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,129,TRANSFORMACION DE OPERACIONES,8,8,8,8,19,31,2,6,404,3788517
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,130,INFRAESTRUCTURA OPERACIONAL,4,4,4,4,26,31,1.5,4,0,415043
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,131,CONTRATACION,4,3,4,4,89,102,4,4,425,8045187
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,132,"DOC, TTGG, LIQUIDACION",3,2,3,3,61,64,1.5,3,0,400932
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,133,MODELO DE DIRECCION Y GESTION,5,5,4,5,20,21,4,4,6,449884
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,4,RIESGOS DE CREDITO,8,8,6,6,119,122,9,9,8,2948838
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,319,GESTION RECUPERATORIA Y CONTROL INTERNA,3,3,3,3,32,32,2,3,1,1710221
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,320,T&C Y COMUNICACIONES,4,3,1,1,11,11,4,4,1796,3645530
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,321,REPORTING NORMATIVO,6,6,6,7,74,79,4,5,1023,8539610
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,322,IMPAGO Y COBERTURAS,8,8,7,7,57,62,6,7,50,1461203
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,323,CONTABILIDAD Y REAL ESTATE,4,4,4,4,10,10,4,4,82,1226608
03/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,324,SSJJ Y OTROS,4,3,1,3,9,9,1,1,0,343600
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,96,ENTERPRISE CLIENTS OPERATIONS,9,9,9,9,19,24,3,7,99,3798847
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,98,FINANCIACION ESPECIALIZADA,4,4,4,4,35,38,2.5,4,82,1798434
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,100,ENTERPRISES CHANNEL,5,5,5,5,77,86,3,5,2912,27780216
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,4739,ENTERPRISE MXM,2,2,2,2,7,8,2,2,9,383469
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,5938,COMEX,2,0,2,2,12,13,1,2,51,1989224
03/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,6169,ENTERPRISE MOBILE CHANNEL,1,1,1,1,23,31,0,1,6,5256108
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,300,INSURANCE - POSTVENTA,2,2,2,2,17,18,1,2,0,44741
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,301,INSURANCE - AHORRO Y PREVISION,5,5,5,5,20,20,4,4,9,1213178
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,302,INSURANCE - FINANCIERO ACTUARIAL,4,4,3,3,4,4,4,4,0,72649
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,303,INSURANCE - DISTRIBUCION,1,1,1,1,33,35,1,1,0,8427094
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,304,INSURANCE - BACKOFFICE Y DATA,3,1,3,3,34,34,1.5,3,0,2983403
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,307,ASSET MANAGEMENT - MIDDLE OFFICE,4,4,2,2,6,6,2,3,5,314373
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,308,ASSET MANAGEMENT - INFORMACIONAL & WEBS,5,4,5,5,40,43,3,5,2281,7836565
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,310,ASSET MANAGEMENT - FRONT OFFICE,3,3,3,3,1,2,1,3,621,2182710
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4154,ASSET MANAGEMENT - BACKOFFICE Y FONDOS DE INVERSION,3,3,1,1,32,32,0.5,2,471,1619440
03/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,4301,ASSET MANAGEMENT - FONDOS Y PLANES DE PENSIONES,1,1,1,1,48,49,0.5,1,0,109642
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,79,MOBILE CHANNEL,3,3,3,3,133,144,2,3,0,1724154
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,89,ATM,2,2,2,2,2,2,0,1,0,6922645
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,93,WEB CHANNEL,7,5,6,7,80,93,4,6,421,4390000
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,181,CONTACT CENTER,5,5,4,4,11,12,5,5,90,3607431
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,281,PRIVATE BANKING,6,6,6,6,24,24,4.5,6,0,688530
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,327,RETAIL DIGITAL SERVICES,12,12,12,12,8,8,11,11,0,1296276
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,328,BRANCH CHANNEL,7,6,4,4,28,32,1,7,3349,46835974
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,329,OPEN BANKING,1,1,1,1,15,15,1,1,0,6243
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,330,OPERATIONAL CRM,6,6,4,4,37,38,5,5,424,1275198
03/25/2025,ESPANA,SYSTEMS ENGINEERING,RETAIL CUSTOMERS SYSTEMS,331,DIGITAL MARKETING,2,2,0,0,36,37,1,2,2,691877
03/25/2025,GSD,GSD,ALPHA,4621,CATALOGOS,0,0,2,2,1,1,1,2,0,349877
03/25/2025,GSD,GSD,ALPHA,4622,FIRMA,0,0,1,1,0,0,0.5,1,0,150220
03/25/2025,GSD,GSD,ALPHA,4623,INFRAESTRUCTURA MULTICANAL,0,0,5,5,19,21,2,5,0,209042
03/25/2025,GSD,GSD,ALPHA,4625,OPERATIONAL DATA INFRASTRUCTURE,2,0,3,6,22,29,2,4,0,369469
03/25/2025,GSD,GSD,ALPHA,4647,INFRAESTRUCTURA PERSONAS Y CONTRATOS,0,0,5,5,37,37,2.5,5,0,439043
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,4308,SW DEVTOOLS SUITE,3,3,4,4,0,0,3,3,151,3827337
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6091,IAGEN SDLC,2,1,1,2,0,1,0,1,0,8794
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6110,TESTING TOOLS,5,4,5,5,10,16,5,5,35,1380084
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6124,UX & DESIGN,1,0,0,1,0,0,0,1,0,171940
03/25/2025,GSD,GSD,DEVOPS & SW DEV TOOLS,6136,DEVOPS - CI/CD,9,6,6,9,4,5,6,6,9,2706011
03/25/2025,GSD,GSD,PAYMENT,427,PASIVO,0,0,1,1,10,10,0,1,0,10263
03/25/2025,GSD,GSD,PAYMENT,430,FINANCIACION,0,0,1,1,9,9,0,0,0,0
03/25/2025,GSD,GSD,PAYMENT,4357,PAYMENT AUTHORIZATION,0,0,3,3,19,19,0,2,0,271312
03/25/2025,GSD,GSD,PAYMENT,4979,TRACKING PAYMENT,0,0,1,1,0,0,1,1,0,5673
03/25/2025,GSD,GSD,PAYMENT,5527,PAYMENT METHODS SYSTEM,0,0,1,1,46,47,0,1,0,256014
03/25/2025,GSD,GSD,SECURITY GSD,5222,S-SDLC PROCESSES GLOBAL,1,1,1,1,0,0,1,1,0,139601
03/25/2025,GSD,GSD,SW DEV TRANSF,238,SDLC PROCESSES GLOBAL,1,1,1,1,1,1,1,1,27,254153
03/25/2025,GSD,GSD,SW DEV TRANSF,6198,SOPORTE HELIX,0,0,0,0,0,0,0,0,0,0
03/25/2025,GSD,GSD,SW DEV TRANSF,6198,SOPORTE HELIX,0,0,0,0,0,0,0,0,0,0
03/25/2025,GSD,GSD,SW DEV TRANSF,6290,TRAINING - SERVICE FOR PRACTICE,1,0,0,1,0,0,0,1,0,1821
03/25/2025,I&O HUB AMERICA,R&IC,CFE,6151,SCREENING & TRANSACTION MONITORING AML,1,0,0,1,0,0,0,1,0,0
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,109,TRANSACTIONAL S&C,3,3,3,3,516,517,2.5,3,0,1231724
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,111,CLIENT SOLUTIONS,4,4,4,4,694,696,2,4,0,1760811
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,112,DATA BANKING,3,2,3,3,554,555,3,3,0,1103566
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,223,INFORMATIONAL,1,1,1,1,0,0,1,1,0,6386
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,3560,OPERATIONAL ENTERPRISE,3,3,3,3,389,390,1,3,0,2682752
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB EXTENDED,7514,DATA INSURANCE,1,0,1,1,17,17,1,1,0,129819
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB FINANZAS Y RIESGOS,113,DATA RISK,4,4,3,4,795,807,2,4,0,2258447
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,DATAHUB FINANZAS Y RIESGOS,5552,DATA FINANCE,5,5,3,5,675,692,4,5,0,1318271
03/25/2025,MEXICO,DATA TRANSFORMATION & ENGINEERING,SEGURIDAD Y OTRAS PI,5009,DATA LEGACY,3,3,0,3,0,0,2,2,14,85288
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,61,ASSET MANAGEMENT,1,1,1,1,16,16,1,1,516,1479938
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,280,CROSS & LENDING,10,9,9,10,34,34,7,9,0,4771701
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,281,PRIVATE BANKING,2,2,2,2,86,91,2,2,0,242381
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,282,"FX, DERIVATIVES & CUSTODY",9,8,9,10,71,71,5,7,295,3033711
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,283,OTC & RISK,5,4,4,5,81,81,4,4,178,1048129
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,284,FI & REPORTING,8,6,6,8,100,101,3,4,2572,3157341
03/25/2025,MEXICO,SYSTEMS ENGINEERING,C&IB,285,EQUITY,4,4,4,4,24,24,2,4,25692,3114926
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,55,LOANS,6,5,6,6,133,137,4,6,0,5712589
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,157,CLIENTS,6,5,5,6,127,130,3,5,0,4918637
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,167,PAYROLLS AND TRANSFERS,4,2,4,4,87,87,1.5,4,0,1452148
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,168,CONTRACTING AND AUTHENTICATION MODULES,2,2,2,2,129,129,2,2,0,2044098
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,169,ACCOUNTS,7,6,6,7,148,149,5.5,7,1,3291854
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,5228,CUSTOMER OPERATION DATA LAYER,4,3,4,4,46,46,3,4,9,505428
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,362,ACCOUNT STATEMENTS & TAX STAMPS,2,2,2,2,20,20,1,2,76,755720
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,363,APPLICATION SECURITY,1,1,1,1,16,17,0,1,0,1609303
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,364,DIGITAL CONTACTABILITY,2,2,2,2,66,66,1,2,1,574053
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,365,ATMS & INFRASTRUCTURE,2,2,2,2,30,30,1,2,0,798999
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,4036,MULTIASISTENCIA,2,1,2,2,103,103,2,2,255,7611680
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,5469,SYSTEMS CONTACT CENTER,6,5,6,6,180,187,2.5,6,23374,22043518
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,200,TALENT & CULTURE,3,3,3,3,84,85,2,3,14781,19158584
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,298,RISK,7,5,6,6,203,203,1.5,6,772,7702591
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,351,AACC,2,2,2,2,74,74,2,2,912,7611146
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,354,FINANCE & PROCUREMENT,3,2,3,3,73,73,0,3,4672,3739430
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,355,COMPLIANCE & LEGAL,2,2,2,2,124,124,0,2,1187,1659777
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,356,CREDIT ACQUISITION & AUTOMATION,2,2,2,2,41,41,1,2,13,1556468
03/25/2025,MEXICO,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,3613,LOCAL SERVICES,2,2,2,2,95,97,2,2,101,1239591
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,53,CONSUMER FINANCE,3,2,3,3,51,51,2,3,0,256557
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,210,API CHANNEL,4,4,3,4,8,10,3,4,155,781201
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,211,ENTERPRISE WEB,7,3,7,7,136,138,3.5,7,2065,30207558
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,212,SPECIALIZED PRODUCTS,4,3,4,4,88,88,2,4,42562,5307591
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,3604,MOBILE ENTERPRISE,1,1,1,1,35,36,1,1,0,0
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,4038,DIGITAL WORKPLACE & CRM,5,4,5,5,133,133,4,4,579,9181792
03/25/2025,MEXICO,SYSTEMS ENGINEERING,ENTERPRISE,6123,DIGITAL SMEs,2,2,2,2,33,33,2,2,0,7407
03/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,223,INFORMATIONAL,1,1,1,1,9,9,1,1,0,410
03/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,224,CHANNELS,4,4,4,4,54,54,3,4,548,8845879
03/25/2025,MEXICO,SYSTEMS ENGINEERING,INSURANCE,225,CORE CROSS,3,3,4,4,255,255,2,4,25,5185857
03/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,213,METHODS,3,3,3,3,95,97,3,3,0,37127
03/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,215,TRANSACTIONS ENGINE,2,2,2,2,71,71,1.5,2,0,64068
03/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,217,CREDITS,5,5,5,5,134,137,4,5,0,3817198
03/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,218,MERCHANTS,2,1,2,2,89,89,0,2,13,1185042
03/25/2025,MEXICO,SYSTEMS ENGINEERING,PAYMENTS SYSTEMS,219,BANXICO,1,1,1,1,62,66,0,1,2,2545461
